material_id, num_atoms, strain, stress_Gpa, total_energy_per_atom, sym, cif
39, 16, 0.00759999999999945, 0.466448196046883, -3.4213657212516564, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.3334
_cell_length_b       7.25559
_cell_length_c       3.62753
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05011  0.05740  0.06049  1.0000
  Cu  Cu2       1.0  0.30173  0.30686  0.05560  1.0000
  Cu  Cu3       1.0  0.30322  0.05937  0.55722  1.0000
  Cu  Cu4       1.0  0.05229  0.30689  0.55445  1.0000
  Cu  Cu5       1.0  0.55072  0.05817  0.06185  1.0000
  Cu  Cu6       1.0  0.80203  0.30831  0.05867  1.0000
  Cu  Cu7       1.0  0.80022  0.05758  0.55777  1.0000
  Cu  Cu8       1.0  0.55064  0.30904  0.56006  1.0000
  Cu  Cu9       1.0  0.05419  0.55875  0.05493  1.0000
  Cu  Cu10      1.0  0.30435  0.80897  0.06061  1.0000
  Cu  Cu11      1.0  0.30347  0.55813  0.55672  1.0000
  Cu  Cu12      1.0  0.05366  0.80913  0.55906  1.0000
  Cu  Cu13      1.0  0.55377  0.55779  0.05624  1.0000
  Cu  Cu14      1.0  0.80232  0.80917  0.06078  1.0000
  Cu  Cu15      1.0  0.80235  0.55785  0.55692  1.0000
  Cu  Cu16      1.0  0.55121  0.80765  0.56031  1.0000
"
40, 16, 0.00779999999999941, 0.478542436755378, -3.4213585145441936, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.33486
_cell_length_b       7.25455
_cell_length_c       3.62729
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.04969  0.05788  0.06128  1.0000
  Cu  Cu2       1.0  0.30107  0.30680  0.05502  1.0000
  Cu  Cu3       1.0  0.30324  0.05911  0.55795  1.0000
  Cu  Cu4       1.0  0.05223  0.30719  0.55341  1.0000
  Cu  Cu5       1.0  0.55092  0.05853  0.06262  1.0000
  Cu  Cu6       1.0  0.80217  0.30827  0.05841  1.0000
  Cu  Cu7       1.0  0.80067  0.05719  0.55843  1.0000
  Cu  Cu8       1.0  0.55049  0.30976  0.55934  1.0000
  Cu  Cu9       1.0  0.05373  0.55921  0.05576  1.0000
  Cu  Cu10      1.0  0.30393  0.80880  0.06020  1.0000
  Cu  Cu11      1.0  0.30358  0.55777  0.55777  1.0000
  Cu  Cu12      1.0  0.05350  0.80946  0.55812  1.0000
  Cu  Cu13      1.0  0.55384  0.55833  0.05702  1.0000
  Cu  Cu14      1.0  0.80210  0.80901  0.06020  1.0000
  Cu  Cu15      1.0  0.80241  0.55751  0.55780  1.0000
  Cu  Cu16      1.0  0.55098  0.80752  0.55897  1.0000
"
41, 16, 0.00799999999999961, 0.505423645089111, -3.42135107175835, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.33631
_cell_length_b       7.254
_cell_length_c       3.6272
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.04949  0.05830  0.06157  1.0000
  Cu  Cu2       1.0  0.30044  0.30684  0.05465  1.0000
  Cu  Cu3       1.0  0.30310  0.05874  0.55885  1.0000
  Cu  Cu4       1.0  0.05215  0.30752  0.55280  1.0000
  Cu  Cu5       1.0  0.55130  0.05888  0.06293  1.0000
  Cu  Cu6       1.0  0.80230  0.30816  0.05800  1.0000
  Cu  Cu7       1.0  0.80107  0.05691  0.55930  1.0000
  Cu  Cu8       1.0  0.55052  0.31032  0.55848  1.0000
  Cu  Cu9       1.0  0.05315  0.55958  0.05668  1.0000
  Cu  Cu10      1.0  0.30334  0.80859  0.05956  1.0000
  Cu  Cu11      1.0  0.30354  0.55738  0.55872  1.0000
  Cu  Cu12      1.0  0.05331  0.80966  0.55730  1.0000
  Cu  Cu13      1.0  0.55378  0.55879  0.05792  1.0000
  Cu  Cu14      1.0  0.80186  0.80869  0.05939  1.0000
  Cu  Cu15      1.0  0.80255  0.55727  0.55866  1.0000
  Cu  Cu16      1.0  0.55088  0.80738  0.55770  1.0000
"
42, 16, 0.00819999999999957, 0.506589243592315, -3.4213434505180937, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.33777
_cell_length_b       7.25302
_cell_length_c       3.6268
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.04953  0.05869  0.06141  1.0000
  Cu  Cu2       1.0  0.29989  0.30706  0.05461  1.0000
  Cu  Cu3       1.0  0.30283  0.05838  0.55987  1.0000
  Cu  Cu4       1.0  0.05207  0.30794  0.55280  1.0000
  Cu  Cu5       1.0  0.55180  0.05925  0.06280  1.0000
  Cu  Cu6       1.0  0.80240  0.30808  0.05758  1.0000
  Cu  Cu7       1.0  0.80138  0.05683  0.56032  1.0000
  Cu  Cu8       1.0  0.55070  0.31072  0.55767  1.0000
  Cu  Cu9       1.0  0.05250  0.55990  0.05767  1.0000
  Cu  Cu10      1.0  0.30263  0.80845  0.05881  1.0000
  Cu  Cu11      1.0  0.30333  0.55710  0.55956  1.0000
  Cu  Cu12      1.0  0.05310  0.80976  0.55676  1.0000
  Cu  Cu13      1.0  0.55358  0.55921  0.05891  1.0000
  Cu  Cu14      1.0  0.80162  0.80832  0.05850  1.0000
  Cu  Cu15      1.0  0.80275  0.55721  0.55950  1.0000
  Cu  Cu16      1.0  0.55091  0.80730  0.55672  1.0000
"
43, 16, 0.00839999999999953, 0.520748708197516, -3.4213356684520626, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.33923
_cell_length_b       7.25234
_cell_length_c       3.62656
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.04977  0.05896  0.06078  1.0000
  Cu  Cu2       1.0  0.29950  0.30739  0.05488  1.0000
  Cu  Cu3       1.0  0.30247  0.05803  0.56079  1.0000
  Cu  Cu4       1.0  0.05196  0.30835  0.55333  1.0000
  Cu  Cu5       1.0  0.55236  0.05956  0.06217  1.0000
  Cu  Cu6       1.0  0.80247  0.30800  0.05716  1.0000
  Cu  Cu7       1.0  0.80157  0.05692  0.56126  1.0000
  Cu  Cu8       1.0  0.55101  0.31089  0.55696  1.0000
  Cu  Cu9       1.0  0.05182  0.56009  0.05858  1.0000
  Cu  Cu10      1.0  0.30186  0.80833  0.05799  1.0000
  Cu  Cu11      1.0  0.30295  0.55692  0.56014  1.0000
  Cu  Cu12      1.0  0.05286  0.80970  0.55647  1.0000
  Cu  Cu13      1.0  0.55325  0.55946  0.05981  1.0000
  Cu  Cu14      1.0  0.80139  0.80791  0.05757  1.0000
  Cu  Cu15      1.0  0.80296  0.55730  0.56014  1.0000
  Cu  Cu16      1.0  0.55105  0.80726  0.55606  1.0000
"
44, 16, 0.00859999999999949, 0.536591789810444, -3.4213277298532563, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34068
_cell_length_b       7.2518
_cell_length_c       3.62646
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05018  0.05908  0.05981  1.0000
  Cu  Cu2       1.0  0.29930  0.30780  0.05546  1.0000
  Cu  Cu3       1.0  0.30208  0.05776  0.56147  1.0000
  Cu  Cu4       1.0  0.05183  0.30873  0.55436  1.0000
  Cu  Cu5       1.0  0.55290  0.05977  0.06112  1.0000
  Cu  Cu6       1.0  0.80250  0.30796  0.05681  1.0000
  Cu  Cu7       1.0  0.80166  0.05718  0.56196  1.0000
  Cu  Cu8       1.0  0.55140  0.31081  0.55642  1.0000
  Cu  Cu9       1.0  0.05117  0.56015  0.05933  1.0000
  Cu  Cu10      1.0  0.30112  0.80825  0.05721  1.0000
  Cu  Cu11      1.0  0.30241  0.55687  0.56043  1.0000
  Cu  Cu12      1.0  0.05258  0.80950  0.55643  1.0000
  Cu  Cu13      1.0  0.55281  0.55954  0.06050  1.0000
  Cu  Cu14      1.0  0.80120  0.80753  0.05672  1.0000
  Cu  Cu15      1.0  0.80314  0.55754  0.56055  1.0000
  Cu  Cu16      1.0  0.55124  0.80726  0.55575  1.0000
"
45, 16, 0.00879999999999945, 0.531112159902743, -3.421319671039469, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34214
_cell_length_b       7.25083
_cell_length_c       3.62608
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05067  0.05911  0.05873  1.0000
  Cu  Cu2       1.0  0.29931  0.30829  0.05639  1.0000
  Cu  Cu3       1.0  0.30171  0.05764  0.56183  1.0000
  Cu  Cu4       1.0  0.05168  0.30908  0.55585  1.0000
  Cu  Cu5       1.0  0.55332  0.05991  0.05986  1.0000
  Cu  Cu6       1.0  0.80250  0.30803  0.05669  1.0000
  Cu  Cu7       1.0  0.80167  0.05760  0.56231  1.0000
  Cu  Cu8       1.0  0.55181  0.31056  0.55616  1.0000
  Cu  Cu9       1.0  0.05058  0.56011  0.05997  1.0000
  Cu  Cu10      1.0  0.30047  0.80827  0.05663  1.0000
  Cu  Cu11      1.0  0.30175  0.55702  0.56048  1.0000
  Cu  Cu12      1.0  0.05226  0.80923  0.55666  1.0000
  Cu  Cu13      1.0  0.55228  0.55947  0.06099  1.0000
  Cu  Cu14      1.0  0.80107  0.80728  0.05615  1.0000
  Cu  Cu15      1.0  0.80323  0.55793  0.56073  1.0000
  Cu  Cu16      1.0  0.55144  0.80738  0.55584  1.0000
"
46, 16, 0.00899999999999941, 0.548420845865673, -3.421311484660719, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34359
_cell_length_b       7.2506
_cell_length_c       3.62582
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05120  0.05896  0.05767  1.0000
  Cu  Cu2       1.0  0.29955  0.30874  0.05756  1.0000
  Cu  Cu3       1.0  0.30141  0.05761  0.56173  1.0000
  Cu  Cu4       1.0  0.05151  0.30930  0.55756  1.0000
  Cu  Cu5       1.0  0.55356  0.05986  0.05847  1.0000
  Cu  Cu6       1.0  0.80247  0.30813  0.05679  1.0000
  Cu  Cu7       1.0  0.80164  0.05804  0.56213  1.0000
  Cu  Cu8       1.0  0.55219  0.31009  0.55617  1.0000
  Cu  Cu9       1.0  0.05010  0.55987  0.06040  1.0000
  Cu  Cu10      1.0  0.29999  0.80828  0.05627  1.0000
  Cu  Cu11      1.0  0.30102  0.55728  0.56028  1.0000
  Cu  Cu12      1.0  0.05188  0.80886  0.55703  1.0000
  Cu  Cu13      1.0  0.55169  0.55919  0.06115  1.0000
  Cu  Cu14      1.0  0.80101  0.80712  0.05586  1.0000
  Cu  Cu15      1.0  0.80320  0.55833  0.56063  1.0000
  Cu  Cu16      1.0  0.55161  0.80752  0.55622  1.0000
"
47, 16, 0.00919999999999961, 0.56068069649727, -3.4213031066660875, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34505
_cell_length_b       7.2506
_cell_length_c       3.62536
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05168  0.05871  0.05683  1.0000
  Cu  Cu2       1.0  0.29999  0.30913  0.05892  1.0000
  Cu  Cu3       1.0  0.30122  0.05771  0.56117  1.0000
  Cu  Cu4       1.0  0.05132  0.30940  0.55938  1.0000
  Cu  Cu5       1.0  0.55356  0.05966  0.05717  1.0000
  Cu  Cu6       1.0  0.80241  0.30831  0.05719  1.0000
  Cu  Cu7       1.0  0.80162  0.05848  0.56143  1.0000
  Cu  Cu8       1.0  0.55248  0.30949  0.55648  1.0000
  Cu  Cu9       1.0  0.04975  0.55951  0.06069  1.0000
  Cu  Cu10      1.0  0.29972  0.80831  0.05623  1.0000
  Cu  Cu11      1.0  0.30029  0.55768  0.55993  1.0000
  Cu  Cu12      1.0  0.05144  0.80846  0.55750  1.0000
  Cu  Cu13      1.0  0.55108  0.55877  0.06103  1.0000
  Cu  Cu14      1.0  0.80101  0.80713  0.05596  1.0000
  Cu  Cu15      1.0  0.80300  0.55874  0.56030  1.0000
  Cu  Cu16      1.0  0.55171  0.80771  0.55684  1.0000
"
48, 16, 0.00939999999999957, 0.562341367714448, -3.421294547594031, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.3465
_cell_length_b       7.2503
_cell_length_c       3.6247
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05208  0.05843  0.05634  1.0000
  Cu  Cu2       1.0  0.30059  0.30946  0.06035  1.0000
  Cu  Cu3       1.0  0.30115  0.05796  0.56021  1.0000
  Cu  Cu4       1.0  0.05113  0.30940  0.56115  1.0000
  Cu  Cu5       1.0  0.55331  0.05937  0.05609  1.0000
  Cu  Cu6       1.0  0.80231  0.30859  0.05786  1.0000
  Cu  Cu7       1.0  0.80164  0.05892  0.56025  1.0000
  Cu  Cu8       1.0  0.55265  0.30887  0.55706  1.0000
  Cu  Cu9       1.0  0.04956  0.55909  0.06085  1.0000
  Cu  Cu10      1.0  0.29967  0.80840  0.05652  1.0000
  Cu  Cu11      1.0  0.29961  0.55820  0.55951  1.0000
  Cu  Cu12      1.0  0.05096  0.80813  0.55802  1.0000
  Cu  Cu13      1.0  0.55049  0.55831  0.06064  1.0000
  Cu  Cu14      1.0  0.80106  0.80733  0.05644  1.0000
  Cu  Cu15      1.0  0.80262  0.55913  0.55981  1.0000
  Cu  Cu16      1.0  0.55171  0.80798  0.55759  1.0000
"
49, 16, 0.00959999999999953, 0.587525383644355, -3.4212858629809313, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34796
_cell_length_b       7.25015
_cell_length_c       3.62447
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05237  0.05815  0.05618  1.0000
  Cu  Cu2       1.0  0.30126  0.30968  0.06163  1.0000
  Cu  Cu3       1.0  0.30118  0.05830  0.55886  1.0000
  Cu  Cu4       1.0  0.05095  0.30928  0.56260  1.0000
  Cu  Cu5       1.0  0.55283  0.05898  0.05523  1.0000
  Cu  Cu6       1.0  0.80218  0.30890  0.05865  1.0000
  Cu  Cu7       1.0  0.80172  0.05925  0.55861  1.0000
  Cu  Cu8       1.0  0.55269  0.30825  0.55775  1.0000
  Cu  Cu9       1.0  0.04952  0.55861  0.06080  1.0000
  Cu  Cu10      1.0  0.29982  0.80847  0.05699  1.0000
  Cu  Cu11      1.0  0.29905  0.55876  0.55902  1.0000
  Cu  Cu12      1.0  0.05045  0.80787  0.55842  1.0000
  Cu  Cu13      1.0  0.54996  0.55782  0.05996  1.0000
  Cu  Cu14      1.0  0.80113  0.80769  0.05713  1.0000
  Cu  Cu15      1.0  0.80207  0.55945  0.55916  1.0000
  Cu  Cu16      1.0  0.55162  0.80828  0.55827  1.0000
"
50, 16, 0.00979999999999949, 0.595948995700525, -3.4212769463225814, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.34941
_cell_length_b       7.24907
_cell_length_c       3.62435
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05254  0.05801  0.05637  1.0000
  Cu  Cu2       1.0  0.30194  0.30984  0.06265  1.0000
  Cu  Cu3       1.0  0.30127  0.05876  0.55735  1.0000
  Cu  Cu4       1.0  0.05080  0.30914  0.56367  1.0000
  Cu  Cu5       1.0  0.55217  0.05862  0.05472  1.0000
  Cu  Cu6       1.0  0.80199  0.30929  0.05951  1.0000
  Cu  Cu7       1.0  0.80184  0.05955  0.55676  1.0000
  Cu  Cu8       1.0  0.55258  0.30779  0.55854  1.0000
  Cu  Cu9       1.0  0.04962  0.55820  0.06062  1.0000
  Cu  Cu10      1.0  0.30014  0.80861  0.05763  1.0000
  Cu  Cu11      1.0  0.29866  0.55939  0.55859  1.0000
  Cu  Cu12      1.0  0.04996  0.80780  0.55873  1.0000
  Cu  Cu13      1.0  0.54953  0.55748  0.05910  1.0000
  Cu  Cu14      1.0  0.80117  0.80823  0.05796  1.0000
  Cu  Cu15      1.0  0.80137  0.55972  0.55848  1.0000
  Cu  Cu16      1.0  0.55144  0.80866  0.55884  1.0000
"
51, 16, 0.00999999999999945, 0.601417597640958, -3.42126786131775, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.35087
_cell_length_b       7.24745
_cell_length_c       3.62432
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05260  0.05800  0.05686  1.0000
  Cu  Cu2       1.0  0.30254  0.30992  0.06332  1.0000
  Cu  Cu3       1.0  0.30139  0.05925  0.55590  1.0000
  Cu  Cu4       1.0  0.05069  0.30897  0.56429  1.0000
  Cu  Cu5       1.0  0.55142  0.05830  0.05455  1.0000
  Cu  Cu6       1.0  0.80174  0.30968  0.06033  1.0000
  Cu  Cu7       1.0  0.80200  0.05977  0.55497  1.0000
  Cu  Cu8       1.0  0.55236  0.30748  0.55935  1.0000
  Cu  Cu9       1.0  0.04985  0.55788  0.06035  1.0000
  Cu  Cu10      1.0  0.30055  0.80877  0.05833  1.0000
  Cu  Cu11      1.0  0.29848  0.55999  0.55830  1.0000
  Cu  Cu12      1.0  0.04954  0.80790  0.55896  1.0000
  Cu  Cu13      1.0  0.54921  0.55730  0.05819  1.0000
  Cu  Cu14      1.0  0.80116  0.80887  0.05881  1.0000
  Cu  Cu15      1.0  0.80055  0.55991  0.55788  1.0000
  Cu  Cu16      1.0  0.55121  0.80908  0.55924  1.0000
"
52, 16, 0.0101999999999994, 0.624186243915509, -3.421258739813381, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.35233
_cell_length_b       7.24653
_cell_length_c       3.6244
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05258  0.05807  0.05753  1.0000
  Cu  Cu2       1.0  0.30299  0.30983  0.06353  1.0000
  Cu  Cu3       1.0  0.30146  0.05962  0.55471  1.0000
  Cu  Cu4       1.0  0.05065  0.30872  0.56443  1.0000
  Cu  Cu5       1.0  0.55066  0.05799  0.05468  1.0000
  Cu  Cu6       1.0  0.80142  0.30992  0.06097  1.0000
  Cu  Cu7       1.0  0.80215  0.05981  0.55347  1.0000
  Cu  Cu8       1.0  0.55203  0.30727  0.56009  1.0000
  Cu  Cu9       1.0  0.05017  0.55760  0.06000  1.0000
  Cu  Cu10      1.0  0.30097  0.80885  0.05898  1.0000
  Cu  Cu11      1.0  0.29851  0.56041  0.55819  1.0000
  Cu  Cu12      1.0  0.04921  0.80807  0.55911  1.0000
  Cu  Cu13      1.0  0.54903  0.55726  0.05733  1.0000
  Cu  Cu14      1.0  0.80106  0.80945  0.05953  1.0000
  Cu  Cu15      1.0  0.79969  0.55993  0.55744  1.0000
  Cu  Cu16      1.0  0.55096  0.80941  0.55943  1.0000
"
53, 16, 0.0103999999999996, 0.624984645205196, -3.4212494964459874, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.35378
_cell_length_b       7.24588
_cell_length_c       3.62389
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05249  0.05827  0.05835  1.0000
  Cu  Cu2       1.0  0.30322  0.30965  0.06336  1.0000
  Cu  Cu3       1.0  0.30145  0.05986  0.55407  1.0000
  Cu  Cu4       1.0  0.05066  0.30847  0.56421  1.0000
  Cu  Cu5       1.0  0.54998  0.05775  0.05518  1.0000
  Cu  Cu6       1.0  0.80103  0.31000  0.06146  1.0000
  Cu  Cu7       1.0  0.80224  0.05974  0.55260  1.0000
  Cu  Cu8       1.0  0.55164  0.30720  0.56079  1.0000
  Cu  Cu9       1.0  0.05052  0.55743  0.05973  1.0000
  Cu  Cu10      1.0  0.30133  0.80887  0.05958  1.0000
  Cu  Cu11      1.0  0.29875  0.56065  0.55838  1.0000
  Cu  Cu12      1.0  0.04901  0.80832  0.55931  1.0000
  Cu  Cu13      1.0  0.54899  0.55740  0.05672  1.0000
  Cu  Cu14      1.0  0.80088  0.80993  0.06010  1.0000
  Cu  Cu15      1.0  0.79887  0.55982  0.55734  1.0000
  Cu  Cu16      1.0  0.55072  0.80968  0.55950  1.0000
"
54, 16, 0.0105999999999996, 0.634922915267122, -3.421239956655069, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.35524
_cell_length_b       7.24611
_cell_length_c       3.62311
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.05237  0.05852  0.05914  1.0000
  Cu  Cu2       1.0  0.30322  0.30934  0.06277  1.0000
  Cu  Cu3       1.0  0.30133  0.05989  0.55405  1.0000
  Cu  Cu4       1.0  0.05072  0.30822  0.56361  1.0000
  Cu  Cu5       1.0  0.54944  0.05758  0.05591  1.0000
  Cu  Cu6       1.0  0.80057  0.30987  0.06166  1.0000
  Cu  Cu7       1.0  0.80223  0.05953  0.55248  1.0000
  Cu  Cu8       1.0  0.55122  0.30719  0.56133  1.0000
  Cu  Cu9       1.0  0.05087  0.55733  0.05951  1.0000
  Cu  Cu10      1.0  0.30156  0.80880  0.06002  1.0000
  Cu  Cu11      1.0  0.29918  0.56063  0.55879  1.0000
  Cu  Cu12      1.0  0.04897  0.80857  0.55954  1.0000
  Cu  Cu13      1.0  0.54907  0.55767  0.05642  1.0000
  Cu  Cu14      1.0  0.80062  0.81021  0.06038  1.0000
  Cu  Cu15      1.0  0.79816  0.55955  0.55753  1.0000
  Cu  Cu16      1.0  0.55053  0.80983  0.55943  1.0000
"
